Activity Type,Age,Country,Gender,Month,Number of Records,Shark Species,Year,Is Fatal,Is Provoked
Swimming & Diving,,AUSTRALIA,Male,Jun,1,Others,1895,1,Unprovoked
Swimming & Diving,,BAHAMAS,Male,May,1,Others,1895,0,Sea Disaster
Boating,,NEW ZEALAND,Male,May,1,Others,1895,1,Unprovoked
Swimming & Diving,28,SOUTH AFRICA,Male,Apr,1,Others,1895,1,Unprovoked
Swimming & Diving,,NEW ZEALAND,Male,Apr,1,Others,1895,0,Unprovoked
Swimming & Diving,,INDONESIA,Male,Mar,1,Others,1895,1,Unprovoked
Swimming & Diving,13,AUSTRALIA,Male,Mar,1,Others,1895,0,Unprovoked
Swimming & Diving,14,AUSTRALIA,Male,Feb,1,Others,1895,1,Unprovoked
Swimming & Diving,,PANAMA,Male,Feb,1,Others,1895,1,Unprovoked
Others,,AUSTRALIA,Unknown,Unknown,1,Others,1895,0,Boating
Fishing,,USA,Male,Dec,1,Others,1894,0,Provoked
Wading,19,AUSTRALIA,Male,Nov,1,Others,1894,0,Unprovoked
Swimming & Diving,,USA,Male,Oct,1,Others,1894,1,Unprovoked
Wading,,USA,Male,Sep,1,Others,1894,0,Unprovoked
Fishing,,FIJI,Female,Sep,1,Others,1894,0,Unprovoked
Fishing,,USA,Male,Sep,1,Others,1894,0,Provoked
Swimming & Diving,,USA,Female,Aug,1,Others,1894,0,Unprovoked
Swimming & Diving,,USA,Male,Aug,1,Others,1894,0,Unprovoked
Fishing,,FRANCE,Male,Jul,1,Others,1894,1,Unprovoked
Wading,,USA,Male,Jun,1,Others,1894,0,Unprovoked
Fishing,,SOUTH AFRICA,Male,Jun,1,Others,1894,1,Unprovoked
Wading,,USA,Male,Jun,1,Others,1894,0,Unprovoked
Boating,,MEXICO,Male,Jun,1,Others,1894,1,Unprovoked
Wading,,BURMA,Female,Apr,1,Others,1894,1,Unprovoked
Wading,,BURMA,Female,Apr,1,Others,1894,1,Unprovoked
Air/Sea Disaster,,INDIA,Male,Oct,1,Others,1893,1,Unprovoked
Boating,,CROATIA,Unknown,Oct,1,Others,1893,0,Invalid
Boating,,PHILIPPINES,Male,Jul,1,Others,1893,1,Unprovoked
Swimming & Diving,,NIGERIA,Male,Jun,1,Others,1893,1,Unprovoked
Air/Sea Disaster,,LEBANON,Male,Jun,1,Others,1893,1,Unprovoked
Boating,,FIJI,Female,May,1,Others,1893,1,Unprovoked
Air/Sea Disaster,,CUBA,Male,May,1,Others,1893,1,Unprovoked
Swimming & Diving,,SOUTH ATLANTIC OCEAN,Male,Apr,1,Others,1893,0,Unprovoked
Swimming & Diving,,AUSTRALIA,Male,Apr,1,Others,1893,0,Unprovoked
Swimming & Diving,,AUSTRALIA,Male,Apr,1,Others,1893,1,Invalid
Wading,,NEW ZEALAND,Male,Jan,1,Others,1893,1,Unprovoked
Air/Sea Disaster,,FRENCH POLYNESIA,Male,Jan,1,Others,1893,1,Unprovoked
Others,,EGYPT,Unknown,Unknown,1,Others,1893,0,Unprovoked
Air/Sea Disaster,15,ATLANTIC OCEAN,Male,Dec,1,Others,1892,1,Unprovoked
Fishing,,AUSTRALIA,Male,Nov,1,Others,1892,0,Unprovoked
Swimming & Diving,,AUSTRALIA,Female,Nov,1,Others,1892,0,Unprovoked
Others,,USA,Male,Sep,1,Others,1892,0,Unprovoked
Fishing,,FRANCE,Unknown,Jun,1,Others,1892,0,Invalid
Wading,,NEW ZEALAND,Male,May,1,Others,1892,0,Unprovoked
Boating,,CUBA,Male,Jun,1,Others,1892,1,Unprovoked
Air/Sea Disaster,,BAHAMAS,Male,Apr,1,Others,1892,1,Unprovoked
Boating,,PACIFIC OCEAN,Male,Mar,1,Others,1892,1,Unprovoked
Fishing,21,AUSTRALIA,Male,Mar,1,Others,1892,0,Provoked
Swimming & Diving,,AUSTRALIA,Male,Unknown,1,Others,1892,1,Provoked
Swimming & Diving,,AUSTRALIA,Male,Dec,1,Others,1891,0,Unprovoked
Swimming & Diving,,NEW ZEALAND,Male,Dec,1,Others,1891,0,Unprovoked
Boating,,KIRIBATI,Unknown,Sep,1,Others,1891,1,Sea Disaster
Air/Sea Disaster,,CANADA,Male,Aug,1,Others,1891,1,Unprovoked
Fishing,,USA,Male,Aug,1,Others,1891,0,Provoked
Fishing,,USA,Male,Jun,1,Others,1891,1,Invalid
Others,,PARAGUAY,Unknown,Mar,1,Others,1891,1,Unprovoked
Boating,,JAMAICA,Male,Jan,1,Others,1891,1,Unprovoked
Swimming & Diving,,AUSTRALIA,Unknown,Dec,1,Others,1890,1,Invalid
Boating,18,BRITISH NEW GUINEA,Male,Dec,1,Others,1890,0,Unprovoked
Boating,,ATLANTIC OCEAN,Male,Oct,1,Others,1890,1,Unprovoked
Fishing,,USA,Unknown,Aug,1,Others,1890,0,Provoked
Wading,,USA,Male,Aug,1,Others,1890,0,Unprovoked
Wading,,SAMOA,Male,Aug,1,Others,1890,0,Unprovoked
Swimming & Diving,,CROATIA,Male,Jun,1,Others,1890,0,Unprovoked
Air/Sea Disaster,,PERSIAN GULF,Male,Jun,1,Others,1890,0,Unprovoked
Swimming & Diving,,EGYPT,Male,Jun,1,Others,1890,1,Unprovoked
Others,,SOUTH AFRICA,Male,May,1,Others,1890,0,Invalid
Fishing,,MALTA,Male,Feb,1,Others,1890,1,Boating
Wading,,AUSTRALIA,Male,Unknown,1,Sevengill shark,1890,0,Unprovoked
Swimming & Diving,,INDIA,Male,Unknown,1,Others,1890,0,Unprovoked
Swimming & Diving,,INDIA,Male,Unknown,1,Others,1890,0,Unprovoked
Swimming & Diving,,NEW ZEALAND,Male,Unknown,1,Others,1890,1,Unprovoked
Wading,,SOUTH AFRICA,Male,Unknown,1,Others,1890,1,Unprovoked
Others,,GREECE,Unknown,Nov,1,Others,1889,0,Invalid
Air/Sea Disaster,,AUSTRALIA,Male,Nov,1,Others,1889,1,Unprovoked
Others,,USA,Male,Nov,1,Others,1889,1,Invalid
Swimming & Diving,,INDIA,Male,Oct,1,Others,1889,1,Unprovoked
Swimming & Diving,,USA,Male,Jul,1,Others,1889,1,Unprovoked
Fishing,,USA,Male,Jul,1,Others,1889,0,Unprovoked
Air/Sea Disaster,,AUSTRALIA,Male,Jul,1,Others,1889,1,Unprovoked
Fishing,,USA,Unknown,Jan,1,Others,1889,0,Provoked
Boating,,SIERRA LEONE,Male,Jan,1,Others,1889,1,Unprovoked
Swimming & Diving,,INDIAN OCEAN,Male,Dec,1,Others,1888,0,Unprovoked
Swimming & Diving,11,AUSTRALIA,Male,Dec,1,Others,1888,1,Unprovoked
Air/Sea Disaster,,AUSTRALIA,Male,Dec,1,Others,1888,1,Unprovoked
Others,,CROATIA,Unknown,Oct,1,Great White Shark,1888,1,Unprovoked
Boating,,CANADA,Male,Aug,1,Others,1888,1,Sea Disaster
Boating,,USA,Unknown,Aug,1,Others,1888,0,Boating
Boating,,JAMAICA,Male,Jul,1,Others,1888,1,Invalid
War Time,,INDIA,Male,Jul,1,Others,1888,1,Sea Disaster
Others,,CROATIA,Unknown,Jul,1,Others,1888,1,Invalid
Fishing,,AUSTRALIA,Unknown,Jun,1,Others,1888,0,Boating
War Time,,AUSTRALIA,Male,Jun,1,Others,1888,1,Invalid
Swimming & Diving,,NEW ZEALAND,Male,Feb,1,Unknown,1888,0,Unprovoked
Swimming & Diving,,SOUTH AFRICA,Male,Feb,1,Others,1888,1,Unprovoked
Boating,,AUSTRALIA,Male,Jan,1,Others,1888,0,Boating
Swimming & Diving,,LIBYA,Male,Unknown,1,Others,1888,0,Unprovoked
Air/Sea Disaster,33,HONDURAS,Male,Dec,1,Others,1887,1,Unprovoked
Others,,AUSTRALIA,Male,Dec,1,Others,1887,1,Unprovoked
Fishing,,USA,Male,Oct,1,Others,1887,1,Unprovoked
Swimming & Diving,,BAHAMAS,Male,Oct,1,Others,1887,1,Sea Disaster
Swimming & Diving,,ITALY,Male,Sep,1,Others,1887,0,Unprovoked
Others,,CROATIA,Unknown,Sep,1,Others,1887,1,Invalid
Boating,,AUSTRALIA,Unknown,Mar,1,Others,1887,0,Boating
Swimming & Diving,,NEW ZEALAND,Male,Feb,1,Others,1887,1,Unprovoked
Others,,SOUTH AFRICA,Unknown,Feb,1,Great White Shark,1887,0,Provoked
Boating,,BRAZIL,Male,Jan,1,Others,1887,1,Sea Disaster
Swimming & Diving,13,SOUTH AFRICA,Male,Jan,1,Others,1887,1,Unprovoked
Boating,,OCEAN,Male,Unknown,1,Others,1887,0,Sea Disaster
Others,,USA,Male,Aug,1,Others,1886,0,Boating
Fishing,,USA,Unknown,Aug,1,Others,1886,0,Provoked
Wading,,USA,Male,Aug,1,Others,1886,0,Boating
Swimming & Diving,18,AUSTRALIA,Male,Jun,1,Others,1886,1,Unprovoked
Fishing,,USA,Female,Jun,1,Others,1886,1,Invalid
Wading,,NEW CALEDONIA,Male,May,1,Others,1886,1,Unprovoked
Fishing,,AUSTRALIA,Male,Apr,1,Others,1886,0,Unprovoked
Swimming & Diving,,NEW ZEALAND,Male,Apr,1,Others,1886,1,Invalid
Wading,,NEW ZEALAND,Male,Mar,1,Others,1886,0,Invalid
Boating,,AUSTRALIA,Male,Mar,1,Others,1886,1,Invalid
Fishing,,AUSTRALIA,Male,Feb,1,Others,1886,0,Boating
Swimming & Diving,,SOUTH AFRICA,Male,Jan,1,Others,1886,0,Unprovoked
Swimming & Diving,,AUSTRALIA,Male,Jan,1,Others,1886,0,Unprovoked
Swimming & Diving,,SOUTH AFRICA,Male,Jan,1,Others,1886,1,Unprovoked
Boating,,AUSTRALIA,Male,Unknown,1,Others,1886,0,Unprovoked
Others,,AUSTRALIA,Unknown,Nov,1,Others,1885,0,Boating
Wading,,AUSTRALIA,Male,Nov,1,Others,1885,0,Unprovoked
Wading,,ATLANTIC OCEAN,Male,Aug,1,Others,1885,1,Unprovoked
Swimming & Diving,,USA,Male,Jul,1,Others,1885,0,Sea Disaster
Swimming & Diving,,USA,Male,Jul,1,Others,1885,0,Sea Disaster
Swimming & Diving,,USA,Male,Jul,1,Others,1885,1,Sea Disaster
Swimming & Diving,,,Male,Apr,1,Others,1885,1,Unprovoked
Wading,,NEW ZEALAND,Male,Apr,1,Others,1885,0,Unprovoked
Fishing,,SOUTH AFRICA,Male,Mar,1,Others,1885,0,Unprovoked
Boating,,AUSTRALIA,Male,Dec,1,Others,1884,1,Sea Disaster
Others,,FRANCE,Female,Dec,1,Others,1884,1,Provoked
Boating,,USA,Male,Aug,1,Others,1884,0,Unprovoked
Wading,,USA,Male,Aug,1,Others,1884,0,Invalid
Swimming & Diving,,SOUTH AFRICA,Male,Jan,1,Others,1884,1,Unprovoked
Air/Sea Disaster,,AUSTRALIA,Female,Jan,1,Others,1884,1,Unprovoked
Swimming & Diving,21,AUSTRALIA,Male,Dec,1,Others,1883,1,Unprovoked
Swimming & Diving,,AUSTRALIA,Male,Sep,1,Others,1883,1,Unprovoked
Fishing,,GEORGIA,Male,Jul,1,Others,1883,0,Provoked
Swimming & Diving,,AUSTRALIA,Male,Feb,1,Others,1883,0,Unprovoked
Swimming & Diving,,AUSTRALIA,Male,Feb,1,Others,1883,1,Unprovoked
Wading,37,AUSTRALIA,Male,Jan,1,Others,1883,1,Unprovoked
Fishing,,PACIFIC OCEAN,Male,Unknown,1,Others,1883,1,Unprovoked
Air/Sea Disaster,,USA,Male,Jun,1,Others,1883,1,Unprovoked
Others,,USA,Male,Unknown,1,Others,1883,1,Invalid
Others,,USA,Male,Unknown,1,Others,1883,1,Unprovoked
Fishing,,NEW ZEALAND,Male,Dec,1,Others,1882,0,Provoked
Wading,,NEW ZEALAND,Male,Nov,1,Others,1882,0,Unprovoked
Wading,,NEW ZEALAND,Male,Nov,1,Others,1882,0,Unprovoked
Swimming & Diving,,JAPAN,Male,Sep,1,Others,1882,0,Unprovoked
Air/Sea Disaster,,AUSTRALIA,Male,May,1,Others,1882,0,Unprovoked
Swimming & Diving,,AUSTRALIA,Male,May,1,Others,1882,1,Unprovoked
Fishing,,AUSTRALIA,Male,Apr,1,Others,1882,1,Unprovoked
Swimming & Diving,,AUSTRALIA,Male,Feb,1,Others,1882,1,Unprovoked
Wading,,AUSTRALIA,Male,Jan,1,Others,1882,1,Unprovoked
Boating,,USA,Male,Unknown,1,Others,1882,0,Unprovoked
Others,,AUSTRALIA,Male,Unknown,1,Others,1882,0,Unprovoked
Swimming & Diving,,AUSTRALIA,Male,Nov,1,Others,1881,0,Invalid
Wading,18,USA,Male,Oct,1,Others,1881,1,Invalid
Wading,,USA,Male,Sep,1,Others,1881,1,Unprovoked
Swimming & Diving,20,,Male,Aug,1,Others,1881,1,Unprovoked
Swimming & Diving,,USA,Male,Aug,1,Others,1881,0,Unprovoked
Wading,,,Male,Jul,1,Others,1881,0,Unprovoked
Air/Sea Disaster,23,USA,Male,Jun,1,Others,1881,1,Unprovoked
Others,,INDIA,Unknown,Unknown,1,Others,1881,1,Unprovoked
Fishing,,ITALY,Male,Unknown,1,Great White Shark,1881,0,Boating
Swimming & Diving,12,AUSTRALIA,Male,Nov,1,Bull Shark,1880,1,Unprovoked
Boating,,AUSTRALIA,Male,Oct,1,Others,1880,1,Sea Disaster
Swimming & Diving,,MOZAMBIQUE,Male,Aug,1,Others,1880,1,Unprovoked
Boating,,USA,Male,Jul,1,Others,1880,0,Boating
Others,20,INDIA,Male,May,1,Others,1880,0,Unprovoked
Wading,60,INDIA,Female,May,1,Others,1880,0,Unprovoked
Others,,MEXICO,Male,May,1,Others,1880,1,Invalid
Wading,,INDIA,Male,May,1,Others,1880,1,Unprovoked
Wading,11,INDIA,Male,May,1,Others,1880,1,Unprovoked
Fishing,,AUSTRALIA,Unknown,Jan,1,Others,1880,0,Boating
Wading,13,AUSTRALIA,Female,Jan,1,Others,1880,0,Unprovoked
Swimming & Diving,,SYRIA,Male,Unknown,1,Others,1880,1,Invalid
Others,,USA,Male,Unknown,1,Others,1880,1,Invalid
Others,,SOLOMON ISLANDS,Male,Unknown,1,Others,1880,0,Unprovoked
Others,,NEW ZEALAND,Male,Unknown,1,Others,1880,0,Unprovoked
Swimming & Diving,23,INDIA,Male,Dec,1,Others,1879,1,Unprovoked
Swimming & Diving,,AUSTRALIA,Male,Nov,1,Others,1879,0,Unprovoked
Fishing,,SPAIN,Unknown,Sep,1,Great White Shark,1879,0,Provoked
Others,,FIJI,Male,Aug,1,Others,1879,0,Sea Disaster
Wading,,USA,Male,Jul,1,Others,1879,0,Unprovoked
Wading,19,NEW ZEALAND,Male,Mar,1,Others,1879,1,Unprovoked
Boating,,AUSTRALIA,Male,Mar,1,Others,1879,1,Invalid
Swimming & Diving,,USA,Male,Unknown,1,Tiger Shark,1879,1,Unprovoked
Wading,,AUSTRALIA,Male,Nov,1,Others,1878,0,Unprovoked
Swimming & Diving,,INDONESIA,Male,Oct,1,Others,1878,1,Unprovoked
Boating,,,Male,Oct,1,Others,1878,1,Unprovoked
Fishing,,USA,Male,Sep,1,Others,1878,0,Provoked
Boating,,SOUTH ATLANTIC OCEAN,Male,Sep,1,Others,1878,0,Sea Disaster
Boating,,SOUTH ATLANTIC OCEAN,Male,Sep,1,Others,1878,1,Sea Disaster
Swimming & Diving,,USA,Male,Aug,1,Others,1878,1,Unprovoked
Swimming & Diving,14,USA,Male,Aug,1,Others,1878,1,Unprovoked
Others,,PHILIPPINES,Female,Jun,1,Others,1878,1,Unprovoked
Others,,NEW GUINEA,Male,Mar,1,Others,1878,0,Unprovoked
Swimming & Diving,,SOUTH AFRICA,Male,Feb,1,Others,1878,1,Sea Disaster
Wading,11,AUSTRALIA,Male,Unknown,1,Others,1878,1,Unprovoked
Others,,FIJI,Unknown,Dec,1,Others,1877,1,Sea Disaster
Wading,11,AUSTRALIA,Male,Dec,1,Others,1877,0,Unprovoked
Air/Sea Disaster,,AUSTRALIA,Male,Dec,1,Others,1877,1,Unprovoked
Fishing,,AUSTRALIA,Male,Sep,1,Others,1877,0,Unprovoked
Others,,INDIAN OCEAN,Male,Aug,1,Others,1877,1,Invalid
Others,,AUSTRALIA,Male,Apr,1,Others,1877,0,Provoked
Wading,,AUSTRALIA,Male,Apr,1,Others,1877,0,Unprovoked
Boating,,ITALY,Male,Mar,1,Others,1877,0,Unprovoked
Others,15,FIJI,Male,Mar,1,Others,1877,0,Unprovoked
Fishing,,AUSTRALIA,Male,Feb,1,Others,1877,0,Unprovoked
Wading,,AUSTRALIA,Male,Jan,1,Others,1877,1,Unprovoked
Swimming & Diving,,AUSTRALIA,Female,Jan,1,Others,1877,0,Unprovoked
Swimming & Diving,,SOUTH AFRICA,Male,Jan,1,Others,1877,1,Invalid
Others,,INDIA,Unknown,Unknown,1,Others,1877,0,Unprovoked
Swimming & Diving,,GREECE,Male,Sep,1,Others,1876,1,Unprovoked
Wading,,USA,Male,Jun,1,Others,1876,0,Unprovoked
Swimming & Diving,,AUSTRALIA,Male,May,1,Others,1876,1,Unprovoked
Wading,,AUSTRALIA,Male,Feb,1,Others,1876,1,Unprovoked
Swimming & Diving,,LEBANON,Male,Unknown,1,Others,1876,1,Unprovoked
Others,,ENGLAND,Male,Unknown,1,Blue Shark,1876,0,Unprovoked
Swimming & Diving,,AUSTRALIA,Male,Unknown,1,Others,1876,0,Unprovoked
Others,,AUSTRALIA,Male,Unknown,1,Others,1876,1,Unprovoked
Fishing,,AUSTRALIA,Male,Nov,1,Others,1875,0,Unprovoked
Others,,SOUTH AFRICA,Unknown,Aug,1,Others,1875,1,Invalid
Wading,3,NEW ZEALAND,Male,Mar,1,Others,1875,1,Unprovoked
Wading,,AUSTRALIA,Male,Jan,1,Others,1875,0,Invalid
Wading,,AUSTRALIA,Male,Nov,1,Others,1874,0,Unprovoked
Boating,,AUSTRALIA,Male,May,1,Others,1875,1,Unprovoked
Fishing,,CROATIA,Unknown,Nov,1,Others,1874,0,Boating
Fishing,,FRANCE,Unknown,Jul,1,Others,1874,0,Boating
Fishing,,USA,Male,Jul,1,Others,1874,0,Unprovoked
Wading,,USA,Male,Jul,1,Others,1874,0,Unprovoked
Swimming & Diving,,KIRIBATI,Male,Jun,1,Others,1874,1,Unprovoked
Swimming & Diving,,,Male,Jun,1,Others,1874,0,Unprovoked
Fishing,,CANADA,Male,Apr,1,Great White Shark,1874,0,Boating
Wading,,AUSTRALIA,Male,Jan,1,Others,1874,0,Unprovoked
Fishing,,TUVALU,Unknown,Unknown,1,Others,1874,1,Boating
Fishing,,USA,Male,Jul,1,Others,1873,0,Provoked
Wading,,AUSTRALIA,Male,Jun,1,Others,1873,1,Invalid
Wading,,AUSTRALIA,Male,Jan,1,Hammerhead Shark,1873,0,Unprovoked
Swimming & Diving,27,CUBA,Male,Nov,1,Others,1873,0,Unprovoked
Swimming & Diving,,INDIAN OCEAN?,Male,Nov,1,Others,1872,1,Unprovoked
Others,,AZORES,Male,Nov,1,Others,1872,0,Invalid
Fishing,,CROATIA,Male,Aug,1,Others,1872,0,Invalid
Boating,,USA,Male,Apr,1,Others,1872,0,Unprovoked
Swimming & Diving,,AUSTRALIA,Unknown,Feb,1,Others,1872,1,Sea Disaster
Boating,,Fiji,Male,Jan,1,Others,1872,1,Invalid
Boating,,SOUTH ATLANTIC OCEAN,Male,Unknown,1,Others,1872,0,Sea Disaster
Others,,AUSTRALIA,Male,Dec,1,Others,1871,0,Invalid
Fishing,,USA,Male,Aug,1,Others,1871,0,Unprovoked
Fishing,,USA,Male,Aug,1,Others,1871,0,Provoked
Wading,,SRI LANKA,Male,May,1,Others,1871,0,Unprovoked
Wading,30,INDIA,Male,Mar,1,Others,1871,1,Unprovoked
Others,,AUSTRALIA,Male,Unknown,1,Others,1871,1,Unprovoked
Others,,AUSTRALIA,Male,Unknown,1,Others,1871,0,Unprovoked
Fishing,,AUSTRALIA,Male,Unknown,1,Wobbegong,1871,0,Unprovoked
Wading,,USA,Male,Jul,1,Others,1870,0,Unprovoked
Wading,40,INDIA,Male,Jun,1,Others,1870,0,Unprovoked
Wading,40,INDIA,Male,Jun,1,Others,1870,0,Unprovoked
Fishing,13,AUSTRALIA,Male,May,1,Others,1870,0,Unprovoked
Wading,39,INDIA,Male,May,1,Others,1870,0,Unprovoked
Wading,40,INDIA,Male,May,1,Others,1870,0,Unprovoked
Wading,17,AUSTRALIA,Male,Jan,1,Others,1870,0,Unprovoked
Boating,,AUSTRALIA,Male,Unknown,1,Others,1870,0,Invalid
Fishing,,AUSTRALIA,Male,Apr,1,Tiger Shark,1869,0,Unprovoked
Air/Sea Disaster,,,Male,Apr,1,Others,1869,1,Invalid
Others,,ITALY,Male,Sep,1,Great White Shark,1868,1,Unprovoked
Wading,35,INDIA,Male,May,1,Others,1868,1,Unprovoked
Air/Sea Disaster,,VIETNAM,Male,Jan,1,Others,1868,1,Sea Disaster
Fishing,,AUSTRALIA,Unknown,Jan,1,Others,1868,0,Sea Disaster
Swimming & Diving,,AUSTRALIA,Male,Oct,1,Others,1868,1,Unprovoked
Wading,,NEW ZEALAND,Male,Unknown,1,Others,1868,0,Unprovoked
Swimming & Diving,,EGYPT,Male,Aug,1,Others,1867,1,Unprovoked
Boating,,MEXICO,Male,Aug,1,Others,1867,1,Unprovoked
Boating,,CUBA,Male,Jun,1,Others,1867,1,Sea Disaster
Boating,,CUBA,Male,Unknown,1,Others,1867,1,Unprovoked
Air/Sea Disaster,,AUSTRALIA,Male,Apr,1,Others,1866,1,Invalid
Swimming & Diving,17,USA,Male,Sep,1,Others,1865,0,Unprovoked
Wading,,USA,Male,Jul,1,Others,1865,1,Unprovoked
Fishing,,SOUTH AFRICA,Male,Mar,1,Others,1865,1,Boating
Swimming & Diving,,AUSTRALIA,Unknown,Unknown,1,Others,1865,0,Boating
Fishing,,FRANCE,Male,Sep,1,Great White Shark,1864,0,Provoked
Others,,SCOTLAND,Male,Sep,1,Others,1864,0,Unprovoked
Swimming & Diving,13,USA,Male,Aug,1,Others,1864,0,Unprovoked
Wading,,SPAIN,Male,Jul,1,Others,1864,1,Unprovoked
Others,,PANAMA,Male,Jan,1,Others,1864,1,Unprovoked
Boating,,NEW ZEALAND,Male,Jan,1,Others,1864,1,Unprovoked
Wading,,NEW ZEALAND,Male,Jan,1,Others,1864,0,Unprovoked
Swimming & Diving,,AUSTRALIA,Male,Unknown,1,Others,1864,1,Invalid
Boating,18,GUINEA,Male,Dec,1,Others,1863,1,Unprovoked
Wading,,USA,Male,Sep,1,Others,1863,0,Unprovoked
Boating,,AUSTRALIA,Male,Apr,1,Others,1863,1,Unprovoked
Swimming & Diving,,AUSTRALIA,Male,Mar,1,Others,1863,0,Unprovoked
Swimming & Diving,26,SOUTH AFRICA,Male,Feb,1,Others,1863,1,Invalid
Wading,17,AUSTRALIA,Male,Jan,1,Others,1863,1,Unprovoked
Swimming & Diving,,GREECE,Male,Unknown,1,Others,1863,1,Unprovoked
Swimming & Diving,28,NEW ZEALAND,Male,Dec,1,Others,1862,0,Unprovoked
Fishing,,AUSTRALIA,Male,Dec,1,Others,1862,1,Unprovoked
Others,,NEW ZEALAND,Unknown,Dec,1,Others,1862,0,Invalid
Wading,,SPAIN,Female,Aug,1,Others,1862,0,Unprovoked
Others,,SPAIN,Male,Aug,1,Others,1862,0,Invalid
Swimming & Diving,18,SPAIN,Male,Jul,1,Others,1862,1,Unprovoked
Others,18,SPAIN,Male,Jul,1,Others,1862,1,Unprovoked
Swimming & Diving,,SPAIN,Male,Jul,1,Others,1862,1,Unprovoked
Others,,SOUTH AFRICA,Male,Jun,1,Others,1862,0,Unprovoked
Wading,,SOUTH AFRICA,Male,May,1,Others,1862,0,Unprovoked
Others,,USA,Female,Unknown,1,Others,1862,0,Unprovoked
Boating,,JAPAN,Male,Unknown,1,Others,1862,1,Unprovoked
Boating,,SINGAPORE,Male,Nov,1,Others,1861,1,Unprovoked
Others,,CUBA,Male,Sep,1,Others,1861,0,Unprovoked
Wading,,NEW ZEALAND,Male,Mar,1,Others,1861,0,Unprovoked
Swimming & Diving,,EQUATORIAL GUINEA / CAMEROON,Male,Feb,1,Others,1861,1,Unprovoked
Wading,,AUSTRALIA,Male,Jan,1,Others,1861,0,Unprovoked
Wading,,AUSTRALIA,Male,Dec,1,Others,1860,0,Unprovoked
Swimming & Diving,,USA,Male,Aug,1,Others,1860,0,Unprovoked
Swimming & Diving,,NEW ZEALAND,Male,Apr,1,Others,1860,0,Unprovoked
Wading,,NEW ZEALAND,Male,Apr,1,Wobbegong,1860,1,Unprovoked
War Time,,COOK ISLANDS,Male,Mar,1,Others,1860,1,Sea Disaster
Boating,,BAHAMAS,Male,Mar,1,Others,1860,1,Unprovoked
Air/Sea Disaster,21,USA,Male,Mar,1,Others,1859,0,Unprovoked
Swimming & Diving,,USA,Male,Aug,1,Others,1858,1,Invalid
Swimming & Diving,,USA,Male,Aug,1,Others,1858,1,Invalid
Wading,22,AUSTRALIA,Male,Mar,1,Others,1858,1,Unprovoked
Swimming & Diving,,USA,Male,Jan,1,Others,1858,1,Unprovoked
Wading,,TONGA,Male,Jan,1,Others,1858,1,Unprovoked
Others,22,,Male,Nov,1,Others,1856,1,Unprovoked
Swimming & Diving,,FIJI,Male,Nov,1,Others,1856,1,Unprovoked
Swimming & Diving,,ENGLAND,Male,Jun,1,Others,1856,1,Unprovoked
Swimming & Diving,17,AUSTRALIA,Male,Feb,1,Others,1856,0,Unprovoked
Swimming & Diving,,AUSTRALIA,Male,Nov,1,Others,1855,1,Unprovoked
Boating,,USA,Male,Sep,1,Others,1855,0,Sea Disaster
Wading,,,Male,Jul,1,Others,1855,1,Unprovoked
Air/Sea Disaster,2,AUSTRALIA,Female,Apr,1,Others,1855,1,Unprovoked
Air/Sea Disaster,,AUSTRALIA,Male,Mar,1,Others,1855,1,Unprovoked
Swimming & Diving,,SOLOMON ISLANDS,Male,Feb,1,Others,1855,1,Unprovoked
Swimming & Diving,,AUSTRALIA,Male,Unknown,1,Others,1855,0,Invalid
Swimming & Diving,,GREECE,Male,Apr,1,Others,1854,0,Unprovoked
Swimming & Diving,,AUSTRALIA,Male,Nov,1,Others,1853,0,Unprovoked
Swimming & Diving,,USA,Male,Sep,1,Great White Shark,1853,0,Unprovoked
Swimming & Diving,,USA,Male,Jul,1,Tiger Shark,1853,1,Unprovoked
Air/Sea Disaster,,AUSTRALIA,Male,Unknown,1,Others,1853,1,Unprovoked
Swimming & Diving,,USA,Male,Sep,1,Great White Shark,1853,0,Unprovoked
Fishing,,USA,Male,Unknown,1,Others,1853,1,Invalid
Air/Sea Disaster,,USA,Male,Unknown,1,Others,1853,1,Unprovoked
Swimming & Diving,,AUSTRALIA,Male,Dec,1,Others,1852,1,Invalid
Fishing,,PACIFIC OCEAN,Male,Oct,1,Others,1852,0,Provoked
Air/Sea Disaster,,AUSTRALIA,Male,Oct,1,Others,1852,1,Unprovoked
Air/Sea Disaster,,TONGA,Male,Aug,1,Others,1852,1,Unprovoked
Swimming & Diving,,USA,Male,Aug,1,Others,1852,1,Unprovoked
Others,1,ATLANTIC OCEAN,Female,Jul,1,Others,1852,0,Invalid
Swimming & Diving,,SOUTH AFRICA,Male,May,1,Others,1852,1,Unprovoked
Swimming & Diving,,SOUTH AFRICA,Male,Feb,1,Great White Shark,1852,1,Sea Disaster
Swimming & Diving,,NEW ZEALAND,Male,Jan,1,Great White Shark,1852,1,Unprovoked
Wading,,USA,Male,Unknown,1,Others,1852,1,Unprovoked
Wading,,MEXICO,Male,Jun,1,Others,1851,1,Unprovoked
Swimming & Diving,,USA,Male,Mar,1,Others,1851,1,Unprovoked
Swimming & Diving,,USA,Male,Unknown,1,Others,1851,0,Unprovoked
Swimming & Diving,,USA,Male,Oct,1,Others,1850,1,Unprovoked
Wading,,NICARAGUA,Male,Unknown,1,Others,1850,1,Unprovoked
